"Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroJerkMag-meanFreq()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)"
28,"WALKING_DOWNSTAIRS",0.300848894130435,-0.021780736473913,-0.10829344423913,0.0911149932695652,0.127503843852174,-0.333240207608696,0.928687343913044,-0.237383829565217,-0.124387037586957,-0.957667246521739,-0.950617790652174,-0.921932917608696,0.120240390767391,-0.0142487037673913,0.00938302810869565,-0.042715106126087,-0.00651098695652174,-0.433531425217391,-0.174851739197826,0.0356482446719783,0.151852633758696,-0.288952286186957,-0.279560838456522,-0.302555772391304,-0.0220739810173913,-0.0517631562680435,-0.0889755022917391,-0.191649007695652,-0.442276329347826,-0.351380258478261,0.0775149979065217,0.099942439,0.0775149979065217,0.099942439,-0.0952591179782609,-0.0654645805152174,-0.0939960683304348,-0.242840596428261,-0.36253384826087,-0.420005651956522,0.060074261,0.14935024126087,-0.308895832673913,0.1009947045,0.0427912300613044,-0.404620938695652,-0.35290138673913,-0.00838949834130435,0.17042282435,-0.0521116534934783,-0.0444144168065217,-0.373231364717391,-0.122397759065217,-0.0342074092413043,-0.493441806956522,-0.28031344476087,-0.38937420476087,-0.0980250570706522,-0.056963337173913,-0.24129597,-0.188798179897826,-0.36435459673913,-0.310844712782609,-0.409267612608696,-0.0917342164826087,-0.0786579713413044,-0.0363490239130435,0.149147908782609,-0.101437391458696,0.0382005417106522,-0.0400419003847826,-0.106900586847826,0.0549637656043478,-0.246877031595652,-0.374114007152174,0.103199284637174,-0.411323747826087,-0.474233119782609,0.113904430238696,-0.160276921717391,-0.0770690735434783,0.37001936573913,-0.184870130680435,-0.747717422173913,0.247297614782609,0.10899203123913
29,"WALKING_DOWNSTAIRS",0.292182549416667,-0.0139344977916667,-0.09964134309375,0.149230690375,-0.115828224277083,-0.227857247170833,0.948871720416667,-0.0784431181041667,0.0918801038333333,-0.942829070416667,-0.915362046458333,-0.871404055208333,0.0963603069645833,-0.00945022761458333,-0.00556864747708334,-0.032902510794375,-0.07435740148125,-0.482539736666667,-0.0530382353040625,-0.07851793015625,0.0771161049458333,-0.282053425008333,-0.38232372875,-0.315414744375,-0.0709542815770833,-0.0632288278447917,-0.0429142649291667,-0.343967711958333,-0.688571823125,-0.383965278958333,0.092853656875,0.115011316625,0.092853656875,0.115011316625,-0.143493651120833,-0.0361424943291667,-0.125755125691667,-0.260308238639583,-0.5361777425,-0.594282165208333,0.0991414639733333,-0.0173078479375,-0.273302031458333,0.1667605184375,-0.231301017808333,-0.265307958504167,-0.398937119375,0.177418923310417,0.0432689050397917,-0.045963317375,-0.0933730799958333,-0.41542638625,-0.10831262208125,-0.119638967054167,-0.550618183333333,-0.272787692854167,-0.195935096841667,-0.135274467779167,-0.187442984991667,-0.45837300375,-0.206376037395833,-0.319846702114583,-0.34507549,-0.418983327916667,-0.164280890118958,-0.383850121875,-0.0250916846466667,0.0987198008875,-0.0507272947125,0.0206859022558333,-0.00537894952854167,-0.08445084269375,0.0240983813458333,-0.376558796875,-0.315609103431875,-0.10516857428,-0.594159368125,-0.623611453958333,0.08498684995625,-0.0504663634583333,0.00533761104166666,0.162883402004792,-0.11472302428125,-0.895018961458333,0.138052551041667,-0.0433432700291667
30,"WALKING_DOWNSTAIRS",0.280375320354839,-0.0170648823269355,-0.099044216716129,-0.0762400594354839,-0.0357542254967742,-0.210318588806452,0.957677851290323,-0.129077436822581,0.0267394908669355,-0.958682724193548,-0.919368398225806,-0.87701330983871,0.0847238229951613,0.000497761667741933,-0.0229966107225806,-0.240548349427419,-0.20995879091129,-0.472955516774194,-0.0789051109453226,-0.0698745780258064,0.0848088720290323,-0.273594921540323,-0.275344330580645,-0.295249284387097,-0.0631463209725806,-0.0446875336387097,-0.0605431758032258,-0.545686083225806,-0.612551507419355,-0.507207478387097,-0.0463180538759677,-0.0355109531725806,-0.0463180538759677,-0.0355109531725806,-0.302553064848387,-0.147117389964516,-0.0950070000146774,-0.204017590741935,-0.575521449032258,-0.618668919516129,-0.124396675619355,-0.0394125618596774,-0.262367578274194,-0.0593593505116129,-0.096370937183871,-0.245921607319355,-0.460955870645161,-0.0802616505919355,0.0317793712693548,-0.249033011301613,-0.240986452690323,-0.406193030483871,-0.302066115693548,-0.230878374741935,-0.54081087516129,-0.308656719475806,-0.432576712790323,-0.176361252558065,-0.273747902472581,-0.34492958016129,-0.274077591596774,-0.285250476499516,-0.242313481693548,-0.368204935806452,-0.397439403129032,-0.296453750370968,-0.26479903883871,-0.0211753451080645,-0.195178940915968,-0.0740184829258065,-0.147248334077419,-0.155195394031932,-0.112378816983387,-0.356706462994032,-0.246144288379032,-0.184893924379032,-0.619141221935484,-0.645666525967742,0.0207186606758065,0.0223421074337097,-0.052911943016129,0.0910324361290323,-0.119993240751774,-0.881593968064516,0.172548308870968,0.00284601562258065
1,"WALKING_UPSTAIRS",0.252414391509434,-0.0218891037322642,-0.0975953076603774,-0.339325376358491,-0.00379639328113208,-0.0301000969603774,0.895323610377359,-0.358021561132075,-0.0747840695849057,-0.955293218301887,-0.951069370943396,-0.911771668490566,0.113080166149057,0.0108955817698113,-0.0552944300056604,-0.433899245377358,-0.371271493773585,-0.692214374528302,0.0735879454150943,-0.183905946032075,0.0592563547377358,-0.544567275283019,-0.00450966827735849,-0.491108864754717,-0.129359924143396,-0.0304816589603774,-0.0394522563315094,-0.612561794528302,-0.592810171509434,-0.593601789433962,-0.122505905301887,-0.316454058471698,-0.122505905301887,-0.316454058471698,-0.452384200075472,-0.470339239509434,-0.126279083177359,-0.15400122050566,-0.586093978867925,-0.64173427490566,-0.390148836320755,-0.188359969490566,-0.427175724716981,-0.321469587264151,0.0181486393169811,0.0687787025735849,-0.424236671698113,-0.151731636611321,-0.488241659811321,-0.467812047396226,-0.406990742075472,-0.670999067735849,-0.449127105207547,-0.374628438867925,-0.711700951132075,-0.378933506037736,-0.503118076603774,-0.528372796660377,-0.49336841490566,-0.313051515849057,-0.437653376301887,-0.565199216415094,0.136060287075472,-0.556971186226415,-0.19726287479434,-0.459088406828302,-0.138021028220755,-0.343318951283019,-0.409321893396226,-0.0916444045471698,-0.432461628433962,-0.526540667169811,0.0897169234566038,-0.324081731924528,-0.192566014679245,-0.202971757129434,-0.626523080566038,-0.689492457169811,0.120707100945283,0.117674656745283,-0.0854783992264151,-0.26424783254717,0.0977762646226415,-0.651464424528302,0.331799376981132,0.0737245544528302
2,"WALKING_UPSTAIRS",0.247317622270833,-0.02060422812125,-0.153977710875,-0.288349896333333,0.11841938043125,-0.113892026220833,0.794425778958333,-0.412595915,-0.190511211141667,-0.933367702708333,-0.922168352708333,-0.877042411041667,0.074338086040625,0.00447555198166667,0.0205268002083333,-0.2608103945625,-0.168424341054167,-0.568644706875,-0.0252016278333333,-0.05836060890625,0.0492109246666667,-0.433555934166667,-0.464103333541667,-0.164466727783333,-0.0804874982583333,-0.0325163010125,-0.0363731669541667,-0.4530847345625,-0.637098005,-0.456289371166667,-0.0970699739375,-0.1886838525875,-0.0970699739375,-0.1886838525875,-0.306128181041667,-0.205679126935417,-0.2166450656875,-0.3763486084375,-0.563177255,-0.589592709583333,-0.254445284770833,0.0230612400477083,-0.27721180999375,-0.303014052895833,0.0931313005458333,-0.0990175803895833,-0.282138145583333,-0.0623815964583333,-0.223058930046125,-0.245132851604167,-0.170735957941667,-0.515335794583333,-0.349363673541667,-0.227435224,-0.622453003958333,-0.0521811118541667,-0.283957709541667,-0.362873418333333,-0.3230039671875,-0.482628010625,-0.243041431104167,-0.471569328125,-0.460003012291667,-0.2209709885625,-0.120609065025,-0.112886319425,-0.0738663914583333,-0.12789064346875,-0.352161621752083,0.106619893541667,-0.176076196797917,-0.251047697479167,0.000257079141666665,-0.447153476875,-0.439471429375,-0.0149305252672917,-0.5938423025,-0.613768452666667,0.0477443297708333,0.0980707193166667,-0.000437114875000006,-0.0630356060416667,-0.059661960625,-0.484070872083333,0.371281939791667,0.161028915776042
3,"WALKING_UPSTAIRS",0.262289060525424,-0.0332499639623729,-0.109814626301695,-0.295643732881356,0.018210530320339,-0.36683483440678,0.885181322372881,-0.377741462542373,-0.161529291864407,-0.943877127457627,-0.909873230508475,-0.908477357966102,0.0364489069915254,0.0303402775535593,0.0189460726745763,-0.433611773491525,-0.238014988694915,-0.700467170169492,0.0787422680508475,-0.146865605467797,0.0183525329694915,-0.437484794898305,-0.580595776949153,-0.488217965423729,-0.13198539679661,-0.0377134468966102,-0.0443725478881356,-0.493413753983051,-0.772001094576271,-0.564057976440678,-0.171468303271186,-0.316215378813559,-0.171468303271186,-0.316215378813559,-0.419760811864407,-0.416615041050847,-0.33751326120339,-0.391826972847458,-0.650699882881356,-0.711837782542373,-0.370821142711864,-0.0679955797322034,-0.496892442372881,-0.26915390240678,-0.00406780597118644,-0.350371668644068,-0.458635961694915,-0.0888296853474576,-0.268821764415254,-0.452754982355932,-0.269883084437119,-0.668623949491525,-0.464883392637288,-0.255766535220339,-0.731305865423729,-0.318113701338983,-0.450815325271186,-0.438646988305085,-0.357330244949153,-0.632849470847458,-0.423887922979661,-0.467058328474576,-0.555164200847458,-0.558784402542373,-0.150926901257627,-0.328764708644068,-0.0929537316881356,-0.294674772067797,-0.435556378983051,0.0244741191271186,-0.387999520576271,-0.462075053220339,0.0865678482542373,-0.501147229254237,-0.428758575650847,-0.175997575849153,-0.709346479491525,-0.736233528983051,0.0711993677542373,0.00374951362711864,0.125522783183051,-0.295190987966102,0.0687973964915254,-0.606144239152542,0.343493774067797,0.133365711118644
4,"WALKING_UPSTAIRS",0.274116851538462,-0.0313002298498846,-0.11583987725,-0.192458051942308,-0.0630563876334615,-0.376637631538462,0.946048623076923,-0.225740231980769,0.0871504663653846,-0.957853783846154,-0.920672437692308,-0.919790802884615,0.0504515957519231,0.0171992852769231,0.00517533663653846,-0.365988218961538,-0.273982670711538,-0.722683222307692,0.0682643533557692,-0.0925529571865385,0.0943212578,-0.455255631346154,-0.556391724807692,-0.357946832115385,-0.150968766146154,-0.0327190510019231,-0.0808145173307692,-0.529610488653846,-0.838952264423077,-0.537333283076923,-0.143796611357692,-0.205289843884615,-0.143796611357692,-0.205289843884615,-0.390403839615385,-0.425518022576923,-0.301850434038462,-0.506570909230769,-0.681155528846154,-0.748595318653846,-0.286635784673077,-0.111832792396154,-0.523805665384615,-0.159159947475962,-0.0990124187211538,-0.352256771730769,-0.474687336730769,-0.0653262913942308,-0.220016447996923,-0.403515491432692,-0.290775185512692,-0.686222620576923,-0.383824290980769,-0.306839116173077,-0.758955876538462,-0.369737379942308,-0.387282997442308,-0.316885075557692,-0.369477863846154,-0.683519132884615,-0.33988052825,-0.485209187115385,-0.497914962307692,-0.42552171,-0.198105916807692,-0.472526679480769,-0.110378032288462,-0.263618508519231,-0.299157666923077,-0.0955056732765385,-0.385202567557692,-0.485993857884615,0.0515021300403846,-0.569756234807692,-0.549921745769231,-0.141646430246154,-0.734361415,-0.787405499230769,0.178772551566346,0.0444339653230769,0.00198714961538461,-0.318479745384615,0.0981189990769231,-0.778624734807692,0.238464024038462,-0.0389758273923077
5,"WALKING_UPSTAIRS",0.270379271404255,-0.0310160876812766,-0.104460571042553,-0.0326792092829787,0.172640352370213,-0.313697599638298,0.938105976808511,-0.256613925595745,-0.0209610704248936,-0.952970457021277,-0.896945303829787,-0.922953483191489,0.0910448603829787,0.0214191488425532,-0.0185889258359574,-0.216244243957447,-0.129028318021277,-0.637989677659574,0.0712444985319149,-0.128962300525532,0.0417592868425532,-0.44691136787234,-0.443535798723404,-0.271494185255319,-0.159365047978723,-0.0657705982712766,-0.0481608613404255,-0.314752516106383,-0.631524454893617,-0.283513912744681,0.0490278649861702,-0.127266282851064,0.0490278649861702,-0.127266282851064,-0.243919068276596,-0.308249463659574,-0.2394376742,-0.362567614042553,-0.475773366595745,-0.55979289893617,-0.149773688085106,0.0639677784893617,-0.457926797446809,0.00883106638085106,0.15167566162766,-0.295853806085106,-0.434485570468085,-0.118797655495745,-0.12887435497383,-0.281453044265957,-0.19983253912766,-0.606669725106383,-0.219019744255319,-0.110017214570213,-0.668128569787234,-0.402036295106383,-0.573833195744681,-0.341954633340426,-0.266821621565957,-0.513719947659575,-0.144129212755319,-0.505457146808511,-0.410180988723404,-0.386601454680851,-0.058846456212766,-0.131454669085106,0.0673572672702128,-0.159380590276596,-0.246272292212766,-0.0236008466659574,-0.262541333021277,-0.377042828723404,0.123540853148936,-0.398212303191489,-0.448673103829787,-0.0139153467561702,-0.570949569574468,-0.576837291702128,0.0182738493368085,-0.031275837606383,-0.0939094539787234,-0.37411368106383,0.155146649,-0.763347695319149,0.260191437829787,0.0362980409340426
6,"WALKING_UPSTAIRS",0.26101778627451,-0.0265998573829412,-0.120349769529412,-0.0318434170866667,0.198910586915686,-0.347293140523529,0.914859529803922,-0.335549470588235,-0.0177568854,-0.958357731960784,-0.913317222745098,-0.906835451568627,0.0844438310784314,0.00934322462745098,-0.00416118007254902,-0.162832395705882,-0.0252514674958824,-0.550809071764706,-0.0528546560882353,-0.0673665634366667,0.0615964840094118,-0.317493819529412,-0.310062828333333,-0.183689728764706,-0.0756835675711765,-0.0437963069019608,-0.0555029695494118,-0.174250352433333,-0.474155810019608,-0.15737135708902,0.0321824372864706,-0.0582226563745098,0.0321824372864706,-0.0582226563745098,-0.192937424627451,-0.149554280882353,-0.1212106867,-0.198022560223529,-0.332528363843137,-0.424709214843137,-0.110230219666667,0.109925561331373,-0.417408202294118,-0.00366442070313725,0.166869981627451,-0.362392494058824,-0.444742248711765,-0.0898342317984314,-0.0581437856960784,-0.227500334666667,-0.109274407527451,-0.537065488,-0.170726731117647,0.000761336539215686,-0.563970827647059,-0.444763728941176,-0.499746849215686,-0.394435218372549,-0.107732753058824,-0.322105012960784,-0.0414950065313726,-0.386627104117647,-0.309152565372549,-0.311767794313725,-0.060434360572549,-0.120585032768627,0.0208815652784314,-0.0597114509929412,-0.205259507588235,-0.0126752656607843,-0.149802179790196,-0.156930301902745,-0.0582716450647059,-0.225836923745098,-0.318991478035294,0.0227929043466667,-0.446049277990196,-0.43906607,0.0244335448623529,0.0400828921235294,-0.0328020690392157,0.0550443180392157,-0.086695496227451,-0.684304717647059,0.314944804117647,0.0340549963078431
7,"WALKING_UPSTAIRS",0.247307885823529,-0.0266985918372549,-0.141695738,-0.274186263078431,-0.316602634509804,-0.139735343756863,0.824073177843137,-0.236124585882353,-0.392144125980392,-0.933327273529412,-0.939543255686275,-0.880012294901961,0.0880825684588235,-0.00568814796078431,-0.0200633128431373,-0.388883005490196,-0.512378974901961,-0.591733364254902,-0.106089839009804,-0.0203208805143137,0.114459901901961,-0.368792522156863,-0.557419620431372,-0.347910136313725,-0.0942988293117647,-0.0379829230686275,-0.0792091029254902,-0.611016884901961,-0.646230324392157,-0.668643889411765,-0.18394025544902,-0.308147486078431,-0.18394025544902,-0.308147486078431,-0.441495700705882,-0.441001931176471,-0.232443885509804,-0.405462382941176,-0.645809744705882,-0.649156285705882,-0.316689756607843,-0.370785517058824,-0.30842264645098,-0.258760444647059,-0.332694975490196,-0.121445652188235,-0.426474008235294,-0.133720217378431,-0.252318394654706,-0.433283941921569,-0.528619484313726,-0.565651669411765,-0.398236120784314,-0.528279979215686,-0.616202865352941,-0.393236331786274,-0.42757015327451,-0.612989464313725,-0.383799884313725,-0.547529929862745,-0.401128313333333,-0.374830247745098,-0.567668715490196,-0.394246713,-0.311233075764706,-0.0235591203568627,-0.323021324156863,-0.349167110588235,-0.394510892411765,-0.081444589145098,-0.428865210823529,-0.462118878431373,0.0387813513117647,-0.515705408117647,-0.438472899333333,-0.138035117040608,-0.646582297627451,-0.678058195292157,0.0484584754313725,0.0441966897843137,-0.0246088222882353,0.033008768627451,-0.0919179953509804,-0.531393128431373,0.245415378823529,0.303732648823529
8,"WALKING_UPSTAIRS",0.260429050585366,-0.0295717559756098,-0.112163219,-0.160551922926829,0.341858175365854,0.115736683595122,0.86368200902439,-0.286151105365854,-0.189961510565854,-0.924596887073171,-0.930796696829268,-0.87457007097561,0.0904781984760976,0.015325985804878,-0.052867000097561,-0.166068869829268,-0.00550191007804878,-0.432431624463415,0.229366530097561,-0.221010755387805,-0.0887237764829268,-0.377838371853659,-0.0659043417756097,0.309946556339024,-0.146568143221951,-0.0431691336829268,-0.0816772158048781,-0.403616458292683,-0.407722721097561,-0.418842570243902,0.123384324804878,-0.216437797707317,0.123384324804878,-0.216437797707317,-0.123537977636585,-0.215617071326829,0.157226874219512,-0.112142546914634,-0.388291991219512,-0.479975000487805,-0.151469000729268,0.260676176463415,-0.0727660172829268,-0.165825919926829,0.296892827121951,0.125630602968293,-0.281030503414634,-0.0878216537219512,-0.177131247487805,-0.179926397287805,-0.0190300090634146,-0.37517497804878,-0.228681507073171,-0.0636132725902439,-0.490176107243902,-0.11091313446878,-0.332467595756098,-0.35507378597561,-0.249859011195122,-0.103465816802439,0.143326008463415,-0.420668661268293,-0.0524517014536585,0.236157337941463,-0.214964722902439,-0.163227425978049,-0.291568928531707,-0.114960160758537,-0.403140214146341,0.212668038582683,-0.116147367363415,-0.371298825878049,0.28570299704878,-0.224224386609756,-0.191482263939024,-0.107006326268293,-0.448600139317073,-0.563645342439024,0.249463796780488,0.0745790406585366,-0.0983239280731707,-0.481038553756098,0.045215360554878,-0.619819824390244,0.282209717317073,0.158826505063415
9,"WALKING_UPSTAIRS",0.264585573673469,-0.0190392122220612,-0.12608922422449,-0.307715017755102,-0.297063714632653,-0.241716160522449,0.905284604081633,-0.0357994991265306,-0.248221527693878,-0.95304886877551,-0.901862661632653,-0.895076799591837,0.0849543321265306,-0.00940907240816327,0.00171605771755102,-0.302592874102041,-0.564274748367347,-0.629815332653061,-0.120073259693878,-0.0513648372640816,0.133195260495918,-0.359931246857143,-0.392548801020408,-0.145408462079184,-0.101257421402857,-0.0338753414530612,-0.0126481733632653,-0.646127463469388,-0.688183359795918,-0.639670878367347,-0.223061015836735,-0.347083447346939,-0.223061015836735,-0.347083447346939,-0.416412220408163,-0.409138780689796,-0.0929731436265306,-0.434276573469388,-0.654993610816327,-0.729300226122449,-0.311173105367347,-0.387352617346939,-0.372976517897959,-0.308421342244898,-0.298987044591837,-0.233451089485714,-0.363689173944898,-0.215585877632653,-0.208636201836735,-0.375768019428571,-0.585097223265306,-0.597918064489796,-0.29145868577551,-0.571747716326531,-0.660125073673469,-0.428495352326531,-0.504009857918571,-0.543819314428571,-0.322382047857143,-0.482070704081633,-0.323633353836735,-0.379326232857143,-0.348717401816327,-0.175050154016327,-0.267183692836735,-0.38291537177551,-0.482975757183673,-0.329425630755102,-0.460084292571429,-0.00363844671836735,-0.38903915677551,-0.441592039306122,0.0210071207755102,-0.528592006122449,-0.471235077346939,-0.229075881204082,-0.715976844693878,-0.768290642653061,0.143527746583673,0.107295823995918,-0.0286037374693878,-0.0190949769387755,0.0744499862816326,-0.717979882857143,0.108060897710204,0.199696309795918
10,"WALKING_UPSTAIRS",0.267047907446809,-0.0141469836404255,-0.116675622770213,-0.138841496361702,-0.00825227718297872,-0.0777593078361702,0.93277854,-0.0571255736808511,0.0240286011633404,-0.959782622978723,-0.936773833191489,-0.864835850212766,0.0758941341808511,0.0323172020276596,-0.062149900312766,-0.166301996787234,-0.175299133425532,-0.595980670638298,0.110095217268085,-0.106339336623404,0.0913836935510638,-0.317781763440426,0.027030326506383,-0.305368162448936,-0.164301370406383,-0.0292441542946809,-0.0423548708723404,-0.429192974255319,-0.598439776808511,-0.471227690851064,-0.013985896773617,-0.190481825512255,-0.013985896773617,-0.190481825512255,-0.247507584723404,-0.209124700357447,0.0389386088553191,-0.132966593542979,-0.518437314680851,-0.612861352553192,-0.12439450593617,-0.0395250877531915,-0.295091475531915,-0.146365454544681,-0.0554012481153191,-0.0426240165829787,-0.300169634382979,0.00476575036382979,-0.26763778793617,-0.182840939174468,-0.205407829425532,-0.543629824893617,-0.225761714134894,-0.19918857292766,-0.649163265744681,-0.230688477851064,-0.377995194680851,-0.322907492510638,-0.222540743508511,-0.236202257702128,-0.248497712893617,-0.352279436021277,0.150897122297872,-0.389799184085106,-0.21931476698,-0.401392872042553,-0.141254204631915,-0.147172389808511,-0.342856753340426,0.0879463367723404,-0.139784320553191,-0.313201582085106,0.181642304425532,-0.275645096808511,-0.189595625,-0.173744676551064,-0.595426227234043,-0.665893123191489,0.163019602880851,0.106154274617021,-0.0386369641702128,-0.344871242851064,0.176777196004255,-0.795711233404255,0.122253050425532,0.00488636866234043
11,"WALKING_UPSTAIRS",0.266310047796296,-0.0298449104833333,-0.109065033981481,-0.223755486240741,-0.097472624387037,-0.205067094555556,0.89452469962963,-0.338390328333333,0.146361654314815,-0.953523677222222,-0.922357724074074,-0.907088585555555,0.11877768592037,-0.0149845235737037,-0.0219732301462963,-0.438344399944444,-0.417217497407407,-0.778793580185185,-0.0543960874875926,-0.0704196507222222,0.072755114145,-0.491065967111111,-0.289201108703704,-0.679916122962963,-0.0677036489,-0.0630249266092593,-0.0407441373472222,-0.654635205925926,-0.803825113148148,-0.76401886962963,-0.121514785055556,-0.27731438312963,-0.121514785055556,-0.27731438312963,-0.497447173333333,-0.477513865555556,-0.246968139851852,-0.360408178148148,-0.749718592407407,-0.796435616666667,-0.337659812740741,-0.245887147351852,-0.542299638888889,-0.184546709314815,-0.0845893897796296,-0.11960655982037,-0.511018828988889,-0.182728165796296,-0.466082995703704,-0.481457560555556,-0.44551976462963,-0.758071765,-0.444773065407407,-0.425873279240741,-0.79805169537037,-0.446210207907407,-0.461392928518519,-0.472675176314815,-0.46013923037037,-0.57846626037037,-0.657594247962963,-0.507999852777778,-0.165115967668519,-0.717339374074074,-0.246550860240741,-0.625422795574074,-0.17780816687037,-0.319881638481481,-0.367803209444444,-0.126032458907407,-0.462470107962963,-0.501392912962963,0.0156602642962963,-0.5354768,-0.364985827407407,-0.371949181185185,-0.790554168888889,-0.819164821666667,0.0195733991314815,-0.0180436713703704,-0.0962841229740741,-0.0754046925925926,-0.0398001408148148,-0.650308237037037,0.317780186111111,-0.0803552567962963
12,"WALKING_UPSTAIRS",0.271030915769231,-0.0250009395326923,-0.104810868173077,-0.271816224211538,-0.100348378996154,-0.441127199423077,0.939127769615385,-0.255910946730769,-0.0698776551153846,-0.959672442692308,-0.940215581730769,-0.938242834423077,0.0893901444038462,-0.0200249723288462,0.00808939501153846,-0.340235573807692,-0.302787952057692,-0.712256329230769,-0.0710939318884615,-0.0485868606230769,0.0880184901961538,-0.533902259846154,-0.522978160961538,-0.351108420192308,-0.0550886232461538,-0.0270161932711538,-0.0566427914557692,-0.541363995,-0.752231843076923,-0.600055950192308,-0.217192976730769,-0.270238900384615,-0.217192976730769,-0.270238900384615,-0.4186394095,-0.314231940269231,-0.317935382307692,-0.529752621730769,-0.665824579230769,-0.707159385576923,-0.302486144692308,-0.162390376436538,-0.557489407692308,-0.260849179057692,-0.128233759605769,-0.426734411538462,-0.413987639423077,-0.0995882669173077,-0.196631614463462,-0.366052444596154,-0.326497249115385,-0.679756970576923,-0.372955847692308,-0.325695815307692,-0.744153871730769,-0.328329695807692,-0.384311303057692,-0.305933290769231,-0.432594635384615,-0.600085126538462,-0.401804520961538,-0.567951394557692,-0.486749975961538,-0.398991070961538,-0.159499353432692,-0.336456285942308,-0.218406753,-0.270377332711538,-0.384521159615385,0.00478332716346154,-0.304190604480769,-0.332715538384615,0.0781627442096154,-0.593781961923077,-0.570534417942308,-0.0922133140384615,-0.706779505769231,-0.729312147307692,0.105204844664038,0.0802162103634615,-0.00367418480769231,0.0444159582692308,-0.0693098682903846,-0.744309495192308,0.258972726730769,0.0703168141275
